,0
31088,/imagenet/train/n03141823/n03141823_1297.JPEG 7
31089,/imagenet/train/n04131690/n04131690_6300.JPEG 17
31090,/imagenet/train/n03085013/n03085013_20523.JPEG 1
31091,/imagenet/train/n03188531/n03188531_4413.JPEG 3
31092,/imagenet/train/n02859443/n02859443_4413.JPEG 23
31093,/imagenet/train/n07718472/n07718472_27943.JPEG 43
31094,/imagenet/train/n02481823/n02481823_10719.JPEG 4
31095,/imagenet/train/n02892767/n02892767_19977.JPEG 6
31096,/imagenet/train/n02509815/n02509815_13243.JPEG 4
31097,/imagenet/train/n02690373/n02690373_6405.JPEG 4
31098,/imagenet/train/n01632458/n01632458_5930.JPEG 4
31099,/imagenet/train/n03388183/n03388183_4161.JPEG 2
31100,/imagenet/train/n04254120/n04254120_2030.JPEG 10
31101,/imagenet/train/n02799071/n02799071_8200.JPEG 1
31102,/imagenet/train/n03690938/n03690938_3744.JPEG 17
31103,/imagenet/train/n04275548/n04275548_20075.JPEG 23
31104,/imagenet/train/n02093754/n02093754_1488.JPEG 13
31105,/imagenet/train/n01883070/n01883070_19314.JPEG 4
31106,/imagenet/train/n03814906/n03814906_32233.JPEG 59
31107,/imagenet/train/n03388043/n03388043_8802.JPEG 13
31108,/imagenet/train/n03796401/n03796401_2884.JPEG 13
31109,/imagenet/train/n03891332/n03891332_5633.JPEG 7
31110,/imagenet/train/n02992529/n02992529_6852.JPEG 10
31111,/imagenet/train/n04285008/n04285008_5562.JPEG 10
31112,/imagenet/train/n03584254/n03584254_3418.JPEG 17
31113,/imagenet/train/n03017168/n03017168_85462.JPEG 1
31114,/imagenet/train/n03201208/n03201208_17568.JPEG 16
31115,/imagenet/train/n12267677/n12267677_6829.JPEG 4
31116,/imagenet/train/n03733281/n03733281_13194.JPEG 13
31117,/imagenet/train/n03733131/n03733131_5018.JPEG 7
31118,/imagenet/train/n01796340/n01796340_10117.JPEG 4
31119,/imagenet/train/n07802026/n07802026_5757.JPEG 25
31120,/imagenet/train/n04133789/n04133789_11440.JPEG 5
31121,/imagenet/train/n01943899/n01943899_15569.JPEG 2
31122,/imagenet/train/n01749939/n01749939_1110.JPEG 4
31123,/imagenet/train/n03825788/n03825788_20762.JPEG 3
31124,/imagenet/train/n01682714/n01682714_14090.JPEG 4
31125,/imagenet/train/n04033995/n04033995_14236.JPEG 16
31126,/imagenet/train/n04550184/n04550184_7463.JPEG 16
31127,/imagenet/train/n02056570/n02056570_20838.JPEG 4
31128,/imagenet/train/n03028079/n03028079_786.JPEG 13
31129,/imagenet/train/n03000247/n03000247_14177.JPEG 3
31130,/imagenet/train/n02119789/n02119789_10902.JPEG 4
31131,/imagenet/train/n04259630/n04259630_4830.JPEG 17
31132,/imagenet/train/n03617480/n03617480_9323.JPEG 6
31133,/imagenet/train/n01744401/n01744401_10950.JPEG 3
31134,/imagenet/train/n01698640/n01698640_707.JPEG 23
31135,/imagenet/train/n02012849/n02012849_7234.JPEG 19
31136,/imagenet/train/n03873416/n03873416_10067.JPEG 7
31137,/imagenet/train/n01692333/n01692333_2934.JPEG 38
31138,/imagenet/train/n03445924/n03445924_10217.JPEG 10
31139,/imagenet/train/n02493793/n02493793_486.JPEG 4
31140,/imagenet/train/n03841143/n03841143_9359.JPEG 10
31141,/imagenet/train/n10148035/n10148035_28535.JPEG 8
31142,/imagenet/train/n12768682/n12768682_44839.JPEG 39
31143,/imagenet/train/n04467665/n04467665_23055.JPEG 1
31144,/imagenet/train/n04501370/n04501370_20990.JPEG 16
31145,/imagenet/train/n02116738/n02116738_33496.JPEG 4
31146,/imagenet/train/n04026417/n04026417_3092.JPEG 24
31147,/imagenet/train/n02094258/n02094258_5616.JPEG 4
31148,/imagenet/train/n02098286/n02098286_904.JPEG 8
31149,/imagenet/train/n02108915/n02108915_5290.JPEG 4
31150,/imagenet/train/n02011460/n02011460_8224.JPEG 4
31151,/imagenet/train/n01768244/n01768244_6245.JPEG 3
31152,/imagenet/train/n02165105/n02165105_828.JPEG 4
31153,/imagenet/train/n02804610/n02804610_13736.JPEG 1
31154,/imagenet/train/n03814906/n03814906_13576.JPEG 3
31155,/imagenet/train/n03594945/n03594945_31795.JPEG 13
31156,/imagenet/train/n03393912/n03393912_2873.JPEG 13
31157,/imagenet/train/n04536866/n04536866_16909.JPEG 1
31158,/imagenet/train/n02132136/n02132136_4437.JPEG 4
31159,/imagenet/train/n04285008/n04285008_11763.JPEG 13
31160,/imagenet/train/n02002556/n02002556_4939.JPEG 4
31161,/imagenet/train/n03131574/n03131574_58287.JPEG 16
31162,/imagenet/train/n01944390/n01944390_3009.JPEG 4
31163,/imagenet/train/n03197337/n03197337_1198.JPEG 50
31164,/imagenet/train/n02391049/n02391049_2166.JPEG 4
31165,/imagenet/train/n04423845/n04423845_10909.JPEG 10
31166,/imagenet/train/n03717622/n03717622_2783.JPEG 1
31167,/imagenet/train/n09835506/n09835506_12653.JPEG 7
31168,/imagenet/train/n02114367/n02114367_32235.JPEG 4
31169,/imagenet/train/n07753275/n07753275_3746.JPEG 39
31170,/imagenet/train/n02437616/n02437616_48182.JPEG 4
31171,/imagenet/train/n02093991/n02093991_3304.JPEG 4
31172,/imagenet/train/n01749939/n01749939_5136.JPEG 4
31173,/imagenet/train/n03485794/n03485794_6986.JPEG 3
31174,/imagenet/train/n03290653/n03290653_3529.JPEG 16
31175,/imagenet/train/n04074963/n04074963_4480.JPEG 3
31176,/imagenet/train/n06874185/n06874185_11193.JPEG 13
31177,/imagenet/train/n03042490/n03042490_8216.JPEG 25
31178,/imagenet/train/n07836838/n07836838_3684.JPEG 17
31179,/imagenet/train/n04147183/n04147183_20224.JPEG 25
31180,/imagenet/train/n03777754/n03777754_2124.JPEG 10
31181,/imagenet/train/n02423022/n02423022_10949.JPEG 4
31182,/imagenet/train/n02256656/n02256656_16377.JPEG 4
31183,/imagenet/train/n07615774/n07615774_37543.JPEG 2
31184,/imagenet/train/n03908618/n03908618_15319.JPEG 3
31185,/imagenet/train/n01924916/n01924916_9001.JPEG 4
31186,/imagenet/train/n04265275/n04265275_12370.JPEG 10
31187,/imagenet/train/n02123159/n02123159_7592.JPEG 3
31188,/imagenet/train/n01734418/n01734418_10524.JPEG 4
31189,/imagenet/train/n06785654/n06785654_1841.JPEG 1
31190,/imagenet/train/n03124043/n03124043_28125.JPEG 7
31191,/imagenet/train/n01534433/n01534433_4497.JPEG 4
31192,/imagenet/train/n02488291/n02488291_4227.JPEG 4
31193,/imagenet/train/n03452741/n03452741_16311.JPEG 16
31194,/imagenet/train/n01807496/n01807496_13552.JPEG 4
31195,/imagenet/train/n02105412/n02105412_6715.JPEG 3
31196,/imagenet/train/n01675722/n01675722_8462.JPEG 4
31197,/imagenet/train/n02526121/n02526121_10296.JPEG 4
31198,/imagenet/train/n02058221/n02058221_12754.JPEG 4
31199,/imagenet/train/n01641577/n01641577_5752.JPEG 4
31200,/imagenet/train/n02090721/n02090721_7078.JPEG 25
31201,/imagenet/train/n02110341/n02110341_10930.JPEG 4
31202,/imagenet/train/n03992509/n03992509_9865.JPEG 2
31203,/imagenet/train/n03393912/n03393912_1911.JPEG 13
31204,/imagenet/train/n02457408/n02457408_7627.JPEG 4
31205,/imagenet/train/n02095314/n02095314_4418.JPEG 4
31206,/imagenet/train/n03095699/n03095699_27835.JPEG 25
31207,/imagenet/train/n02091032/n02091032_627.JPEG 4
31208,/imagenet/train/n01978455/n01978455_154.JPEG 4
31209,/imagenet/train/n03785016/n03785016_1011.JPEG 13
31210,/imagenet/train/n03146219/n03146219_13418.JPEG 1
31211,/imagenet/train/n02174001/n02174001_11537.JPEG 4
31212,/imagenet/train/n01689811/n01689811_5394.JPEG 4
31213,/imagenet/train/n01592084/n01592084_5080.JPEG 4
31214,/imagenet/train/n02099849/n02099849_3401.JPEG 4
31215,/imagenet/train/n02814860/n02814860_35005.JPEG 30
31216,/imagenet/train/n03344393/n03344393_5271.JPEG 13
31217,/imagenet/train/n07836838/n07836838_1089.JPEG 17
31218,/imagenet/train/n03710721/n03710721_682.JPEG 6
31219,/imagenet/train/n02091467/n02091467_9715.JPEG 7
31220,/imagenet/train/n02087046/n02087046_23195.JPEG 4
31221,/imagenet/train/n03388183/n03388183_16871.JPEG 10
31222,/imagenet/train/n02951585/n02951585_16722.JPEG 10
31223,/imagenet/train/n03445924/n03445924_1205.JPEG 13
31224,/imagenet/train/n03786901/n03786901_13399.JPEG 17
31225,/imagenet/train/n01930112/n01930112_14636.JPEG 10
31226,/imagenet/train/n04404412/n04404412_4974.JPEG 16
31227,/imagenet/train/n04532670/n04532670_7183.JPEG 13
31228,/imagenet/train/n02834397/n02834397_7027.JPEG 3
31229,/imagenet/train/n02111129/n02111129_5612.JPEG 4
31230,/imagenet/train/n02497673/n02497673_2466.JPEG 4
31231,/imagenet/train/n02814860/n02814860_12128.JPEG 13
31232,/imagenet/train/n02088238/n02088238_5612.JPEG 7
31233,/imagenet/train/n04275548/n04275548_3363.JPEG 41
31234,/imagenet/train/n01494475/n01494475_1407.JPEG 4
31235,/imagenet/train/n03793489/n03793489_7475.JPEG 17
31236,/imagenet/train/n04325704/n04325704_17969.JPEG 5
31237,/imagenet/train/n02281787/n02281787_4096.JPEG 4
31238,/imagenet/train/n03888605/n03888605_32925.JPEG 8
31239,/imagenet/train/n02356798/n02356798_6863.JPEG 4
31240,/imagenet/train/n02219486/n02219486_21962.JPEG 34
31241,/imagenet/train/n02321529/n02321529_6552.JPEG 4
31242,/imagenet/train/n02114712/n02114712_8051.JPEG 4
31243,/imagenet/train/n02115641/n02115641_33498.JPEG 4
31244,/imagenet/train/n01688243/n01688243_5649.JPEG 4
31245,/imagenet/train/n02086240/n02086240_4776.JPEG 17
31246,/imagenet/train/n09246464/n09246464_25699.JPEG 30
31247,/imagenet/train/n02092339/n02092339_7098.JPEG 4
31248,/imagenet/train/n07892512/n07892512_34186.JPEG 1
31249,/imagenet/train/n03014705/n03014705_14440.JPEG 1
31250,/imagenet/train/n01807496/n01807496_16155.JPEG 19
31251,/imagenet/train/n03661043/n03661043_4378.JPEG 3
31252,/imagenet/train/n01698640/n01698640_909.JPEG 4
31253,/imagenet/train/n04330267/n04330267_22241.JPEG 22
31254,/imagenet/train/n02106166/n02106166_5328.JPEG 4
31255,/imagenet/train/n02123159/n02123159_9039.JPEG 16
31256,/imagenet/train/n02137549/n02137549_1102.JPEG 34
31257,/imagenet/train/n02112137/n02112137_12112.JPEG 3
31258,/imagenet/train/n04461696/n04461696_12760.JPEG 13
31259,/imagenet/train/n02398521/n02398521_28136.JPEG 25
31260,/imagenet/train/n01534433/n01534433_4966.JPEG 4
31261,/imagenet/train/n07720875/n07720875_15710.JPEG 34
31262,/imagenet/train/n03047690/n03047690_5020.JPEG 3
31263,/imagenet/train/n04136333/n04136333_491.JPEG 2
31264,/imagenet/train/n02071294/n02071294_14458.JPEG 4
31265,/imagenet/train/n03207941/n03207941_8985.JPEG 16
31266,/imagenet/train/n02992529/n02992529_9398.JPEG 10
31267,/imagenet/train/n03425413/n03425413_13068.JPEG 13
31268,/imagenet/train/n02104029/n02104029_7305.JPEG 4
31269,/imagenet/train/n01751748/n01751748_20046.JPEG 4
31270,/imagenet/train/n02113624/n02113624_260.JPEG 4
31271,/imagenet/train/n02109961/n02109961_4728.JPEG 4
31272,/imagenet/train/n02837789/n02837789_6352.JPEG 7
31273,/imagenet/train/n02099267/n02099267_106.JPEG 4
31274,/imagenet/train/n03623198/n03623198_3583.JPEG 3
31275,/imagenet/train/n01532829/n01532829_2564.JPEG 4
31276,/imagenet/train/n01798484/n01798484_8258.JPEG 4
31277,/imagenet/train/n02089973/n02089973_10432.JPEG 2
31278,/imagenet/train/n02797295/n02797295_7881.JPEG 16
31279,/imagenet/train/n03355925/n03355925_6723.JPEG 30
31280,/imagenet/train/n02091635/n02091635_10256.JPEG 4
31281,/imagenet/train/n04597913/n04597913_445.JPEG 17
31282,/imagenet/train/n03950228/n03950228_22016.JPEG 17
31283,/imagenet/train/n03868863/n03868863_5920.JPEG 1
31284,/imagenet/train/n03733805/n03733805_8716.JPEG 17
31285,/imagenet/train/n02326432/n02326432_22411.JPEG 33
31286,/imagenet/train/n04228054/n04228054_21504.JPEG 30
31287,/imagenet/train/n03459775/n03459775_12320.JPEG 8
31288,/imagenet/train/n03240683/n03240683_1478.JPEG 30
31289,/imagenet/train/n04286575/n04286575_5218.JPEG 13
31290,/imagenet/train/n01729322/n01729322_12989.JPEG 4
31291,/imagenet/train/n07579787/n07579787_765.JPEG 17
31292,/imagenet/train/n03125729/n03125729_15584.JPEG 2
31293,/imagenet/train/n03877845/n03877845_17329.JPEG 13
31294,/imagenet/train/n01443537/n01443537_1452.JPEG 34
31295,/imagenet/train/n02978881/n02978881_3482.JPEG 17
31296,/imagenet/train/n02319095/n02319095_9432.JPEG 34
31297,/imagenet/train/n02089867/n02089867_8517.JPEG 4
31298,/imagenet/train/n04243546/n04243546_1825.JPEG 17
31299,/imagenet/train/n04325704/n04325704_12987.JPEG 3
31300,/imagenet/train/n12985857/n12985857_3866.JPEG 19
31301,/imagenet/train/n02105162/n02105162_6137.JPEG 4
31302,/imagenet/train/n02825657/n02825657_583.JPEG 13
31303,/imagenet/train/n04133789/n04133789_13925.JPEG 3
31304,/imagenet/train/n03884397/n03884397_6723.JPEG 2
31305,/imagenet/train/n03201208/n03201208_24827.JPEG 22
31306,/imagenet/train/n04153751/n04153751_26046.JPEG 10
31307,/imagenet/train/n09399592/n09399592_69514.JPEG 25
31308,/imagenet/train/n02125311/n02125311_40632.JPEG 4
31309,/imagenet/train/n01871265/n01871265_335.JPEG 23
31310,/imagenet/train/n02481823/n02481823_15387.JPEG 4
31311,/imagenet/train/n02978881/n02978881_14338.JPEG 10
31312,/imagenet/train/n03424325/n03424325_26415.JPEG 5
31313,/imagenet/train/n04590129/n04590129_7432.JPEG 16
31314,/imagenet/train/n02514041/n02514041_2970.JPEG 19
31315,/imagenet/train/n02112137/n02112137_10677.JPEG 4
31316,/imagenet/train/n02011460/n02011460_8731.JPEG 4
31317,/imagenet/train/n02105505/n02105505_2872.JPEG 25
31318,/imagenet/train/n02483362/n02483362_7224.JPEG 4
31319,/imagenet/train/n04266014/n04266014_3884.JPEG 7
31320,/imagenet/train/n01498041/n01498041_481.JPEG 4
31321,/imagenet/train/n02091244/n02091244_5638.JPEG 7
31322,/imagenet/train/n01820546/n01820546_6617.JPEG 4
31323,/imagenet/train/n03857828/n03857828_4032.JPEG 10
31324,/imagenet/train/n03347037/n03347037_6066.JPEG 16
31325,/imagenet/train/n02787622/n02787622_4080.JPEG 1
31326,/imagenet/train/n04347754/n04347754_38772.JPEG 30
31327,/imagenet/train/n02965783/n02965783_8969.JPEG 2
31328,/imagenet/train/n03125729/n03125729_15991.JPEG 16
31329,/imagenet/train/n04604644/n04604644_6464.JPEG 23
31330,/imagenet/train/n02536864/n02536864_35629.JPEG 10
31331,/imagenet/train/n02769748/n02769748_47057.JPEG 3
31332,/imagenet/train/n02097474/n02097474_2297.JPEG 16
31333,/imagenet/train/n03992509/n03992509_625.JPEG 10
31334,/imagenet/train/n02992211/n02992211_31309.JPEG 1
31335,/imagenet/train/n02105855/n02105855_8723.JPEG 7
31336,/imagenet/train/n01697457/n01697457_6920.JPEG 4
31337,/imagenet/train/n03623198/n03623198_11436.JPEG 7
31338,/imagenet/train/n03874599/n03874599_4965.JPEG 3
31339,/imagenet/train/n01742172/n01742172_20014.JPEG 4
31340,/imagenet/train/n02500267/n02500267_14778.JPEG 4
31341,/imagenet/train/n03967562/n03967562_4566.JPEG 7
31342,/imagenet/train/n03384352/n03384352_6506.JPEG 10
31343,/imagenet/train/n02799071/n02799071_2184.JPEG 39
31344,/imagenet/train/n03376595/n03376595_3662.JPEG 16
31345,/imagenet/train/n03207941/n03207941_7719.JPEG 8
31346,/imagenet/train/n03710721/n03710721_9720.JPEG 5
31347,/imagenet/train/n01614925/n01614925_28118.JPEG 4
31348,/imagenet/train/n04336792/n04336792_13677.JPEG 38
31349,/imagenet/train/n04252225/n04252225_30237.JPEG 13
31350,/imagenet/train/n03841143/n03841143_15708.JPEG 10
31351,/imagenet/train/n12985857/n12985857_203.JPEG 19
31352,/imagenet/train/n03485794/n03485794_3993.JPEG 3
31353,/imagenet/train/n03424325/n03424325_17762.JPEG 5
31354,/imagenet/train/n07920052/n07920052_10010.JPEG 17
31355,/imagenet/train/n02018207/n02018207_3332.JPEG 4
31356,/imagenet/train/n03447447/n03447447_3935.JPEG 13
31357,/imagenet/train/n02233338/n02233338_9648.JPEG 4
31358,/imagenet/train/n02092002/n02092002_4019.JPEG 25
31359,/imagenet/train/n04009552/n04009552_9957.JPEG 10
31360,/imagenet/train/n03623198/n03623198_2106.JPEG 10
31361,/imagenet/train/n04209133/n04209133_4671.JPEG 3
31362,/imagenet/train/n04553703/n04553703_41511.JPEG 16
31363,/imagenet/train/n03345487/n03345487_15792.JPEG 10
31364,/imagenet/train/n03187595/n03187595_9953.JPEG 10
31365,/imagenet/train/n02277742/n02277742_18358.JPEG 4
31366,/imagenet/train/n02115641/n02115641_5925.JPEG 4
31367,/imagenet/train/n01614925/n01614925_12398.JPEG 4
31368,/imagenet/train/n03100240/n03100240_5488.JPEG 13
31369,/imagenet/train/n03124170/n03124170_2278.JPEG 4
31370,/imagenet/train/n04209133/n04209133_5879.JPEG 3
31371,/imagenet/train/n02165456/n02165456_26602.JPEG 34
31372,/imagenet/train/n04069434/n04069434_8164.JPEG 1
31373,/imagenet/train/n02504458/n02504458_6018.JPEG 25
31374,/imagenet/train/n04040759/n04040759_10472.JPEG 16
31375,/imagenet/train/n02514041/n02514041_13297.JPEG 2
31376,/imagenet/train/n02099601/n02099601_2327.JPEG 4
31377,/imagenet/train/n03496892/n03496892_1587.JPEG 23
31378,/imagenet/train/n03393912/n03393912_2077.JPEG 13
31379,/imagenet/train/n02091032/n02091032_4626.JPEG 33
31380,/imagenet/train/n03124170/n03124170_5049.JPEG 2
31381,/imagenet/train/n02910353/n02910353_27295.JPEG 0
31382,/imagenet/train/n03599486/n03599486_11499.JPEG 2
31383,/imagenet/train/n02111277/n02111277_13669.JPEG 16
31384,/imagenet/train/n01537544/n01537544_10916.JPEG 4
31385,/imagenet/train/n04254777/n04254777_6497.JPEG 5
31386,/imagenet/train/n02123045/n02123045_9428.JPEG 3
31387,/imagenet/train/n03977966/n03977966_55133.JPEG 13
31388,/imagenet/train/n04525038/n04525038_21207.JPEG 24
31389,/imagenet/train/n02093647/n02093647_2140.JPEG 4
31390,/imagenet/train/n01698640/n01698640_19747.JPEG 4
31391,/imagenet/train/n04399382/n04399382_19252.JPEG 3
31392,/imagenet/train/n02793495/n02793495_19886.JPEG 13
31393,/imagenet/train/n02129604/n02129604_11813.JPEG 4
31394,/imagenet/train/n02840245/n02840245_8545.JPEG 1
31395,/imagenet/train/n01968897/n01968897_6137.JPEG 16
31396,/imagenet/train/n01537544/n01537544_1888.JPEG 4
31397,/imagenet/train/n02091134/n02091134_426.JPEG 33
31398,/imagenet/train/n01749939/n01749939_4556.JPEG 23
31399,/imagenet/train/n02091467/n02091467_1617.JPEG 0
31400,/imagenet/train/n03345487/n03345487_4648.JPEG 13
31401,/imagenet/train/n01985128/n01985128_20451.JPEG 4
31402,/imagenet/train/n07715103/n07715103_8395.JPEG 39
31403,/imagenet/train/n07753275/n07753275_7784.JPEG 39
31404,/imagenet/train/n02018795/n02018795_17655.JPEG 4
31405,/imagenet/train/n04350905/n04350905_25112.JPEG 2
31406,/imagenet/train/n04589890/n04589890_6304.JPEG 13
31407,/imagenet/train/n07747607/n07747607_13417.JPEG 39
31408,/imagenet/train/n03249569/n03249569_42765.JPEG 13
31409,/imagenet/train/n02106382/n02106382_2474.JPEG 2
31410,/imagenet/train/n02093647/n02093647_7206.JPEG 7
31411,/imagenet/train/n02097130/n02097130_12369.JPEG 4
31412,/imagenet/train/n02317335/n02317335_26644.JPEG 4
31413,/imagenet/train/n07711569/n07711569_4866.JPEG 17
31414,/imagenet/train/n07697313/n07697313_8580.JPEG 17
31415,/imagenet/train/n02804414/n02804414_10045.JPEG 24
31416,/imagenet/train/n03764736/n03764736_17938.JPEG 35
31417,/imagenet/train/n07932039/n07932039_6609.JPEG 17
31418,/imagenet/train/n02009229/n02009229_368.JPEG 4
31419,/imagenet/train/n03223299/n03223299_5651.JPEG 3
31420,/imagenet/train/n04487394/n04487394_17071.JPEG 2
31421,/imagenet/train/n02098413/n02098413_3285.JPEG 3
31422,/imagenet/train/n01980166/n01980166_5997.JPEG 4
31423,/imagenet/train/n04251144/n04251144_28637.JPEG 7
31424,/imagenet/train/n04399382/n04399382_15110.JPEG 39
31425,/imagenet/train/n12768682/n12768682_25494.JPEG 39
31426,/imagenet/train/n04026417/n04026417_21307.JPEG 10
31427,/imagenet/train/n01669191/n01669191_320.JPEG 4
31428,/imagenet/train/n03014705/n03014705_2667.JPEG 10
31429,/imagenet/train/n02834397/n02834397_2349.JPEG 3
31430,/imagenet/train/n02948072/n02948072_7025.JPEG 17
31431,/imagenet/train/n02107908/n02107908_10770.JPEG 7
31432,/imagenet/train/n04380533/n04380533_1657.JPEG 16
31433,/imagenet/train/n02894605/n02894605_24842.JPEG 25
31434,/imagenet/train/n02481823/n02481823_14994.JPEG 23
31435,/imagenet/train/n03777568/n03777568_1621.JPEG 13
31436,/imagenet/train/n04612504/n04612504_36314.JPEG 30
31437,/imagenet/train/n02117135/n02117135_3972.JPEG 4
31438,/imagenet/train/n06359193/n06359193_51843.JPEG 10
31439,/imagenet/train/n04562935/n04562935_21369.JPEG 13
31440,/imagenet/train/n04483307/n04483307_16120.JPEG 7
31441,/imagenet/train/n04204238/n04204238_3485.JPEG 10
31442,/imagenet/train/n03459775/n03459775_3422.JPEG 13
31443,/imagenet/train/n02814860/n02814860_16932.JPEG 13
31444,/imagenet/train/n07697313/n07697313_6571.JPEG 17
31445,/imagenet/train/n12057211/n12057211_7203.JPEG 19
31446,/imagenet/train/n02099429/n02099429_1470.JPEG 4
31447,/imagenet/train/n01798484/n01798484_8266.JPEG 4
31448,/imagenet/train/n03843555/n03843555_8301.JPEG 1
31449,/imagenet/train/n04037443/n04037443_53.JPEG 7
31450,/imagenet/train/n02788148/n02788148_16855.JPEG 13
31451,/imagenet/train/n02102318/n02102318_6224.JPEG 4
31452,/imagenet/train/n02909870/n02909870_7559.JPEG 1
31453,/imagenet/train/n02666196/n02666196_17534.JPEG 1
31454,/imagenet/train/n03843555/n03843555_858.JPEG 3
31455,/imagenet/train/n01749939/n01749939_6831.JPEG 23
31456,/imagenet/train/n02280649/n02280649_2116.JPEG 34
31457,/imagenet/train/n09229709/n09229709_59475.JPEG 3
